endpoint,state,zipcode
familyTotalExpensesR3,Ohio,43728
familyTotalExpensesR3,Ohio,43803
familyTotalExpensesR3,Ohio,44826
familyTotalExpensesR3,Ohio,45301
familyTotalExpensesR3,Ohio,44802
familyTotalExpensesR3,Ohio,44805
familyTotalExpensesR3,Ohio,43907
familyTotalExpensesR3,Ohio,44804
familyTotalExpensesR3,Ohio,44056
familyTotalExpensesR3,Ohio,44607
familyTotalExpensesR3,Ohio,43046
familyTotalExpensesR3,Ohio,43722
familyTotalExpensesR3,Ohio,45003
familyTotalExpensesR3,Ohio,45813
familyTotalExpensesR3,Ohio,44003
familyTotalExpensesR3,Ohio,44402
familyTotalExpensesR3,Ohio,45001
familyTotalExpensesR3,Ohio,43326
familyTotalExpensesR3,Ohio,44813
familyTotalExpensesR3,Ohio,45303
familyTotalExpensesR3,Ohio,43716
familyTotalExpensesR3,Ohio,43106
familyTotalExpensesR3,Ohio,43408
familyTotalExpensesR3,Ohio,44820
familyTotalExpensesR3,Ohio,45832
familyTotalExpensesR3,Ohio,44045
familyTotalExpensesR3,Ohio,43901
familyTotalExpensesR3,Ohio,43412
familyTotalExpensesR3,Ohio,45712
familyTotalExpensesR3,Ohio,43009
familyTotalExpensesR3,Ohio,44214
familyTotalExpensesR3,Ohio,43713
familyTotalExpensesR3,Ohio,44201
familyTotalExpensesR3,Ohio,43920
familyTotalExpensesR3,Ohio,45107
familyTotalExpensesR3,Ohio,44001
familyTotalExpensesR3,Ohio,43701
familyTotalExpensesR3,Ohio,43316
familyTotalExpensesR3,Ohio,43502
familyTotalExpensesR3,Ohio,45701
familyTotalExpensesR3,Ohio,45619
familyTotalExpensesR3,Ohio,45621
familyTotalExpensesR3,Ohio,43832
familyTotalExpensesR3,Ohio,44601
familyTotalExpensesR3,Ohio,43501
familyTotalExpensesR3,Ohio,45005
familyTotalExpensesR3,Ohio,45801
familyTotalExpensesR3,Ohio,45720
familyTotalExpensesR3,Ohio,43029
familyTotalExpensesR3,Ohio,45629
familyTotalExpensesR3,Ohio,43315
familyTotalExpensesR3,Ohio,45309
familyTotalExpensesR3,Ohio,45101
familyTotalExpensesR3,Ohio,45123
familyTotalExpensesR3,Ohio,43510
familyTotalExpensesR3,Oklahoma,74521
familyTotalExpensesR3,Oklahoma,73019
familyTotalExpensesR3,Oklahoma,73544
familyTotalExpensesR3,Oklahoma,73041
familyTotalExpensesR3,Oklahoma,73844
familyTotalExpensesR3,Oklahoma,74008
familyTotalExpensesR3,Oklahoma,74457
familyTotalExpensesR3,Oklahoma,73030
familyTotalExpensesR3,Oklahoma,73439
familyTotalExpensesR3,Oklahoma,74020
familyTotalExpensesR3,Oklahoma,73531
familyTotalExpensesR3,Oklahoma,73432
familyTotalExpensesR3,Oklahoma,73627
familyTotalExpensesR3,Oklahoma,73401
familyTotalExpensesR3,Oklahoma,73654
familyTotalExpensesR3,Oklahoma,73449
familyTotalExpensesR3,Oklahoma,74301
familyTotalExpensesR3,Oklahoma,73521
familyTotalExpensesR3,Oklahoma,74727
familyTotalExpensesR3,Oklahoma,73055
familyTotalExpensesR3,Oklahoma,73014
familyTotalExpensesR3,Oklahoma,73002
familyTotalExpensesR3,Oklahoma,74335
familyTotalExpensesR3,Oklahoma,73456
familyTotalExpensesR3,Oklahoma,74425
familyTotalExpensesR3,Oklahoma,73501
familyTotalExpensesR3,Oklahoma,73901
familyTotalExpensesR3,Oklahoma,74820
familyTotalExpensesR3,Oklahoma,74401
familyTotalExpensesR3,Oklahoma,74426
familyTotalExpensesR3,Oklahoma,73832
familyTotalExpensesR3,Oklahoma,73758
familyTotalExpensesR3,Oklahoma,74440
familyTotalExpensesR3,Oklahoma,74026
familyTotalExpensesR3,Oklahoma,74003
familyTotalExpensesR3,Oklahoma,73016
familyTotalExpensesR3,Oklahoma,74427
familyTotalExpensesR3,Oklahoma,73061
familyTotalExpensesR3,Oklahoma,73530
familyTotalExpensesR3,Oklahoma,74601
familyTotalExpensesR3,Oklahoma,74047
familyTotalExpensesR3,Oklahoma,74801
familyTotalExpensesR3,Oklahoma,73628
familyTotalExpensesR3,Oklahoma,74015
familyTotalExpensesR3,Oklahoma,73040
familyTotalExpensesR3,Oklahoma,74829
familyTotalExpensesR3,Oklahoma,73003
familyTotalExpensesR3,Oklahoma,73021
familyTotalExpensesR3,Oklahoma,74330
familyTotalExpensesR3,Oklahoma,74331
familyTotalExpensesR3,Oklahoma,73716
familyTotalExpensesR3,Oklahoma,73052
familyTotalExpensesR3,Oklahoma,73834
familyTotalExpensesR3,Oklahoma,74549
familyTotalExpensesR3,Oklahoma,74818
familyTotalExpensesR3,Oklahoma,74023
familyTotalExpensesR3,Oklahoma,74014
familyTotalExpensesR3,Oklahoma,73933
familyTotalExpensesR3,Oklahoma,73056
familyTotalExpensesR3,Oklahoma,73430
familyTotalExpensesR3,Oklahoma,73001
familyTotalExpensesR3,Oklahoma,73718
familyTotalExpensesR3,Oklahoma,74435
familyTotalExpensesR3,Oklahoma,74545
familyTotalExpensesR3,Oklahoma,73801
familyTotalExpensesR3,Oklahoma,74001
familyTotalExpensesR3,Oklahoma,73010
familyTotalExpensesR3,Oklahoma,74722
familyTotalExpensesR3,Oklahoma,73547
familyTotalExpensesR3,Oklahoma,73027
familyTotalExpensesR3,Oklahoma,74534
familyTotalExpensesR3,Oklahoma,73096
familyTotalExpensesR3,Oklahoma,74531
familyTotalExpensesR3,Oklahoma,74027
familyTotalExpensesR3,Oklahoma,73717
familyTotalExpensesR3,Oklahoma,74010
familyTotalExpensesR3,Oklahoma,74525
familyTotalExpensesR3,Oregon,97711
familyTotalExpensesR3,Oregon,97601
familyTotalExpensesR3,Oregon,97102
familyTotalExpensesR3,Oregon,97016
familyTotalExpensesR3,Oregon,97497
familyTotalExpensesR3,Oregon,97901
familyTotalExpensesR3,Oregon,97324
familyTotalExpensesR3,Oregon,97010
familyTotalExpensesR3,Oregon,97004
familyTotalExpensesR3,Oregon,97824
familyTotalExpensesR3,Oregon,97410
familyTotalExpensesR3,Oregon,97814
familyTotalExpensesR3,Oregon,97710
familyTotalExpensesR3,Oregon,97003
familyTotalExpensesR3,Oregon,97029
familyTotalExpensesR3,Oregon,97828
familyTotalExpensesR3,Oregon,97818
familyTotalExpensesR3,Oregon,97407
familyTotalExpensesR3,Oregon,97001
familyTotalExpensesR3,Oregon,97014
familyTotalExpensesR3,Oregon,97801
familyTotalExpensesR3,Oregon,97321
familyTotalExpensesR3,Oregon,97701
familyTotalExpensesR3,Oregon,97750
familyTotalExpensesR3,Oregon,97751
familyTotalExpensesR3,Oregon,97326
familyTotalExpensesR3,Oregon,97812
familyTotalExpensesR3,Oregon,97107
familyTotalExpensesR3,Oregon,97501
familyTotalExpensesR3,Oregon,97002
familyTotalExpensesR3,Oregon,97304
familyTotalExpensesR3,Oregon,97101
familyTotalExpensesR3,Oregon,97401
familyTotalExpensesR3,Oregon,97620
familyTotalExpensesR3,Oregon,97817
familyTotalExpensesR3,Oregon,97406
familyTotalExpensesR3,Pennsylvania,15711
familyTotalExpensesR3,Pennsylvania,16110
familyTotalExpensesR3,Pennsylvania,17301
familyTotalExpensesR3,Pennsylvania,16677
familyTotalExpensesR3,Pennsylvania,17829
familyTotalExpensesR3,Pennsylvania,15012
familyTotalExpensesR3,Pennsylvania,16910
familyTotalExpensesR3,Pennsylvania,18405
familyTotalExpensesR3,Pennsylvania,17014
familyTotalExpensesR3,Pennsylvania,17701
familyTotalExpensesR3,Pennsylvania,16333
familyTotalExpensesR3,Pennsylvania,15001
familyTotalExpensesR3,Pennsylvania,18413
familyTotalExpensesR3,Pennsylvania,16901
familyTotalExpensesR3,Pennsylvania,17017
familyTotalExpensesR3,Pennsylvania,17001
familyTotalExpensesR3,Pennsylvania,16239
familyTotalExpensesR3,Pennsylvania,18039
familyTotalExpensesR3,Pennsylvania,17201
familyTotalExpensesR3,Pennsylvania,16601
familyTotalExpensesR3,Pennsylvania,17022
familyTotalExpensesR3,Pennsylvania,17005
familyTotalExpensesR3,Pennsylvania,16611
familyTotalExpensesR3,Pennsylvania,16720
familyTotalExpensesR3,Pennsylvania,19301
familyTotalExpensesR3,Pennsylvania,16312
familyTotalExpensesR3,Pennsylvania,15832
familyTotalExpensesR3,Pennsylvania,16113
familyTotalExpensesR3,Pennsylvania,17812
familyTotalExpensesR3,Pennsylvania,15714
familyTotalExpensesR3,Pennsylvania,18001
familyTotalExpensesR3,Pennsylvania,17006
familyTotalExpensesR3,Pennsylvania,16001
familyTotalExpensesR3,Pennsylvania,16822
familyTotalExpensesR3,Pennsylvania,15401
familyTotalExpensesR3,Pennsylvania,15006
familyTotalExpensesR3,Pennsylvania,19008
familyTotalExpensesR3,Pennsylvania,18201
familyTotalExpensesR3,Pennsylvania,18419
familyTotalExpensesR3,Pennsylvania,17003
familyTotalExpensesR3,Pennsylvania,15536
familyTotalExpensesR3,Pennsylvania,18012
familyTotalExpensesR3,Pennsylvania,17019
familyTotalExpensesR3,Pennsylvania,18041
familyTotalExpensesR3,Pennsylvania,18056
familyTotalExpensesR3,Pennsylvania,15721
familyTotalExpensesR3,Pennsylvania,15411
familyTotalExpensesR3,Pennsylvania,17731
familyTotalExpensesR3,Pennsylvania,17002
familyTotalExpensesR3,Pennsylvania,17814
familyTotalExpensesR3,Pennsylvania,15656
familyTotalExpensesR3,Pennsylvania,15004
familyTotalExpensesR3,Pennsylvania,18011
familyTotalExpensesR3,Pennsylvania,15681
familyTotalExpensesR3,Pennsylvania,16051
familyTotalExpensesR3,Pennsylvania,16036
familyTotalExpensesR3,Pennsylvania,18403
familyTotalExpensesR3,Pennsylvania,19019
familyTotalExpensesR3,Pennsylvania,15521
familyTotalExpensesR3,Pennsylvania,16401
familyTotalExpensesR3,Pennsylvania,15310
familyTotalExpensesR3,Pennsylvania,17901
familyTotalExpensesR3,Pennsylvania,17821
familyTotalExpensesR3,Pennsylvania,18324
familyTotalExpensesR3,Pennsylvania,16301
familyTotalExpensesR3,Pennsylvania,18058
familyTotalExpensesR3,Pennsylvania,15821
familyTotalExpensesR3,Rhode Island,2801
familyTotalExpensesR3,Rhode Island,2816
familyTotalExpensesR3,Rhode Island,2804
familyTotalExpensesR3,Rhode Island,2802
familyTotalExpensesR3,Rhode Island,2806
familyTotalExpensesR3,South Carolina,29401
familyTotalExpensesR3,South Carolina,29009
familyTotalExpensesR3,South Carolina,29058
familyTotalExpensesR3,South Carolina,29056
familyTotalExpensesR3,South Carolina,29511
familyTotalExpensesR3,South Carolina,29620
familyTotalExpensesR3,South Carolina,29340
familyTotalExpensesR3,South Carolina,29018
familyTotalExpensesR3,South Carolina,29031
familyTotalExpensesR3,South Carolina,29138
familyTotalExpensesR3,South Carolina,29821
familyTotalExpensesR3,South Carolina,29037
familyTotalExpensesR3,South Carolina,29410
familyTotalExpensesR3,South Carolina,29810
familyTotalExpensesR3,South Carolina,29002
familyTotalExpensesR3,South Carolina,29006
familyTotalExpensesR3,South Carolina,29082
familyTotalExpensesR3,South Carolina,29040
familyTotalExpensesR3,South Carolina,29643
familyTotalExpensesR3,South Carolina,29512
familyTotalExpensesR3,South Carolina,29703
familyTotalExpensesR3,South Carolina,29440
familyTotalExpensesR3,South Carolina,29014
familyTotalExpensesR3,South Carolina,29630
familyTotalExpensesR3,South Carolina,29420
familyTotalExpensesR3,South Carolina,29621
familyTotalExpensesR3,South Carolina,29911
familyTotalExpensesR3,South Carolina,29601
familyTotalExpensesR3,South Carolina,29901
familyTotalExpensesR3,South Carolina,29003
familyTotalExpensesR3,South Carolina,29325
familyTotalExpensesR3,South Carolina,29646
familyTotalExpensesR3,South Carolina,29114
familyTotalExpensesR3,South Carolina,29301
familyTotalExpensesR3,South Carolina,29912
familyTotalExpensesR3,South Carolina,29010
familyTotalExpensesR3,South Carolina,29101
familyTotalExpensesR3,South Carolina,29536
familyTotalExpensesR3,South Carolina,29519
familyTotalExpensesR3,South Carolina,29105
familyTotalExpensesR3,South Carolina,29812
familyTotalExpensesR3,South Carolina,29015
familyTotalExpensesR3,South Carolina,29001
familyTotalExpensesR3,South Carolina,29069
familyTotalExpensesR3,South Carolina,29030
familyTotalExpensesR3,South Carolina,29824
familyTotalExpensesR3,South Dakota,57012
familyTotalExpensesR3,South Dakota,57322
familyTotalExpensesR3,South Dakota,57532
familyTotalExpensesR3,South Dakota,57555
familyTotalExpensesR3,South Dakota,57521
familyTotalExpensesR3,South Dakota,57317
familyTotalExpensesR3,South Dakota,57029
familyTotalExpensesR3,South Dakota,57325
familyTotalExpensesR3,South Dakota,57001
familyTotalExpensesR3,South Dakota,57701
familyTotalExpensesR3,South Dakota,57650
familyTotalExpensesR3,South Dakota,57224
familyTotalExpensesR3,South Dakota,57716
familyTotalExpensesR3,South Dakota,57560
familyTotalExpensesR3,South Dakota,57213
familyTotalExpensesR3,South Dakota,57201
familyTotalExpensesR3,South Dakota,57732
familyTotalExpensesR3,South Dakota,57435
familyTotalExpensesR3,South Dakota,57531
familyTotalExpensesR3,South Dakota,57313
familyTotalExpensesR3,South Dakota,57339
familyTotalExpensesR3,South Dakota,57428
familyTotalExpensesR3,South Dakota,57014
familyTotalExpensesR3,South Dakota,57520
familyTotalExpensesR3,South Dakota,57401
familyTotalExpensesR3,South Dakota,57216
familyTotalExpensesR3,South Dakota,57735
familyTotalExpensesR3,South Dakota,57016
familyTotalExpensesR3,South Dakota,57620
familyTotalExpensesR3,South Dakota,57013
familyTotalExpensesR3,South Dakota,57219
familyTotalExpensesR3,South Dakota,57312
familyTotalExpensesR3,South Dakota,57221
familyTotalExpensesR3,South Dakota,57232
familyTotalExpensesR3,South Dakota,57626
familyTotalExpensesR3,South Dakota,57017
familyTotalExpensesR3,South Dakota,57622
familyTotalExpensesR3,South Dakota,57059
familyTotalExpensesR3,South Dakota,57625
familyTotalExpensesR3,South Dakota,57003
familyTotalExpensesR3,South Dakota,57217
familyTotalExpensesR3,South Dakota,57051
familyTotalExpensesR3,South Dakota,57345
familyTotalExpensesR3,South Dakota,57621
familyTotalExpensesR3,South Dakota,57442
familyTotalExpensesR3,South Dakota,57076
familyTotalExpensesR3,South Dakota,57552
familyTotalExpensesR3,South Dakota,57314
familyTotalExpensesR3,South Dakota,57420
familyTotalExpensesR3,South Dakota,57437
familyTotalExpensesR3,South Dakota,57362
familyTotalExpensesR3,South Dakota,57501
familyTotalExpensesR3,South Dakota,57722
familyTotalExpensesR3,South Dakota,57031
familyTotalExpensesR3,South Dakota,57365
familyTotalExpensesR3,South Dakota,57010
familyTotalExpensesR3,South Dakota,57528
familyTotalExpensesR3,South Dakota,57632
familyTotalExpensesR3,South Dakota,57424
familyTotalExpensesR3,South Dakota,57717
familyTotalExpensesR3,South Dakota,57368
familyTotalExpensesR3,South Dakota,57551
familyTotalExpensesR3,South Dakota,57311
familyTotalExpensesR3,South Dakota,57301
familyTotalExpensesR3,South Dakota,57002
familyTotalExpensesR3,South Dakota,57329
familyTotalExpensesR3,Tennessee,37707
familyTotalExpensesR3,Tennessee,37110
familyTotalExpensesR3,Tennessee,37617
familyTotalExpensesR3,Tennessee,37057
familyTotalExpensesR3,Tennessee,37037
familyTotalExpensesR3,Tennessee,37144
familyTotalExpensesR3,Tennessee,37640
familyTotalExpensesR3,Tennessee,37708
familyTotalExpensesR3,Tennessee,37713
familyTotalExpensesR3,Tennessee,37307
familyTotalExpensesR3,Tennessee,37030
familyTotalExpensesR3,Tennessee,37310
familyTotalExpensesR3,Tennessee,37096
familyTotalExpensesR3,Tennessee,38310
familyTotalExpensesR3,Tennessee,38559
familyTotalExpensesR3,Tennessee,37025
familyTotalExpensesR3,Tennessee,37725
familyTotalExpensesR3,Tennessee,38504
familyTotalExpensesR3,Tennessee,37303
familyTotalExpensesR3,Tennessee,37012
familyTotalExpensesR3,Tennessee,38008
familyTotalExpensesR3,Tennessee,37078
familyTotalExpensesR3,Tennessee,38449
familyTotalExpensesR3,Tennessee,38001
familyTotalExpensesR3,Tennessee,37015
familyTotalExpensesR3,Tennessee,37023
familyTotalExpensesR3,Tennessee,38551
familyTotalExpensesR3,Tennessee,38311
familyTotalExpensesR3,Tennessee,38456
familyTotalExpensesR3,Tennessee,37011
familyTotalExpensesR3,Tennessee,37337
familyTotalExpensesR3,Tennessee,38328
familyTotalExpensesR3,Tennessee,37010
familyTotalExpensesR3,Tennessee,38549
familyTotalExpensesR3,Tennessee,37367
familyTotalExpensesR3,Tennessee,38301
familyTotalExpensesR3,Tennessee,37306
familyTotalExpensesR3,Tennessee,37705
familyTotalExpensesR3,Tennessee,37352
familyTotalExpensesR3,Tennessee,37014
familyTotalExpensesR3,Tennessee,37071
familyTotalExpensesR3,Tennessee,37748
familyTotalExpensesR3,Tennessee,38545
familyTotalExpensesR3,Tennessee,37061
familyTotalExpensesR3,Tennessee,38462
familyTotalExpensesR3,Tennessee,37701
familyTotalExpensesR3,Tennessee,37174
familyTotalExpensesR3,Tennessee,37738
familyTotalExpensesR3,Tennessee,38225
familyTotalExpensesR3,Tennessee,37301
familyTotalExpensesR3,Tennessee,37314
familyTotalExpensesR3,Tennessee,38332
familyTotalExpensesR3,Tennessee,38541
familyTotalExpensesR3,Tennessee,37327
familyTotalExpensesR3,Tennessee,38007
familyTotalExpensesR3,Tennessee,38326
familyTotalExpensesR3,Tennessee,37650
familyTotalExpensesR3,Tennessee,37778
familyTotalExpensesR3,Tennessee,38221
familyTotalExpensesR3,Tennessee,37322
familyTotalExpensesR3,Tennessee,37321
familyTotalExpensesR3,Tennessee,38004
familyTotalExpensesR3,Tennessee,37040
familyTotalExpensesR3,Tennessee,37732
familyTotalExpensesR3,Tennessee,38222
familyTotalExpensesR3,Tennessee,38425
familyTotalExpensesR3,Tennessee,37501
familyTotalExpensesR3,Tennessee,38037
familyTotalExpensesR3,Tennessee,37719
familyTotalExpensesR3,Tennessee,37016
familyTotalExpensesR3,Tennessee,38077
familyTotalExpensesR3,Tennessee,37714
familyTotalExpensesR3,Tennessee,37742
familyTotalExpensesR3,Tennessee,38012
familyTotalExpensesR3,Tennessee,38585
familyTotalExpensesR3,Tennessee,37616
familyTotalExpensesR3,Tennessee,37020
familyTotalExpensesR3,Tennessee,37022
familyTotalExpensesR3,Tennessee,37765
familyTotalExpensesR3,Tennessee,38233
familyTotalExpensesR3,Tennessee,37083
familyTotalExpensesR3,Tennessee,37029
familyTotalExpensesR3,Tennessee,37018
familyTotalExpensesR3,Tennessee,37642
familyTotalExpensesR3,Tennessee,38232
familyTotalExpensesR3,Tennessee,37643
familyTotalExpensesR3,Tennessee,37721
familyTotalExpensesR3,Tennessee,37302
familyTotalExpensesR3,Tennessee,37340
familyTotalExpensesR3,Tennessee,38501
familyTotalExpensesR3,Tennessee,37779
familyTotalExpensesR3,Tennessee,38010
familyTotalExpensesR3,Tennessee,38201
familyTotalExpensesR3,Tennessee,37601
familyTotalExpensesR3,Tennessee,37019
familyTotalExpensesR3,Texas,76001
familyTotalExpensesR3,Texas,75032
familyTotalExpensesR3,Texas,75838
familyTotalExpensesR3,Texas,79821
familyTotalExpensesR3,Texas,75834
familyTotalExpensesR3,Texas,79077
familyTotalExpensesR3,Texas,77611
familyTotalExpensesR3,Texas,79830
familyTotalExpensesR3,Texas,79223
familyTotalExpensesR3,Texas,76883
familyTotalExpensesR3,Texas,78618
familyTotalExpensesR3,Texas,76442
familyTotalExpensesR3,Texas,79009
familyTotalExpensesR3,Texas,79226
familyTotalExpensesR3,Texas,78070
familyTotalExpensesR3,Texas,79506
familyTotalExpensesR3,Texas,78005
familyTotalExpensesR3,Texas,78801
familyTotalExpensesR3,Texas,76483
familyTotalExpensesR3,Texas,79003
familyTotalExpensesR3,Texas,78332
familyTotalExpensesR3,Texas,79734
familyTotalExpensesR3,Texas,75934
familyTotalExpensesR3,Texas,79005
familyTotalExpensesR3,Texas,75102
familyTotalExpensesR3,Texas,77901
familyTotalExpensesR3,Texas,75760
familyTotalExpensesR3,Texas,77426
familyTotalExpensesR3,Texas,75652
familyTotalExpensesR3,Texas,79730
familyTotalExpensesR3,Texas,76821
familyTotalExpensesR3,Texas,79025
familyTotalExpensesR3,Texas,77320
familyTotalExpensesR3,Texas,76401
familyTotalExpensesR3,Texas,76861
familyTotalExpensesR3,Texas,76301
familyTotalExpensesR3,Texas,75002
familyTotalExpensesR3,Texas,79019
familyTotalExpensesR3,Texas,79255
familyTotalExpensesR3,Texas,77801
familyTotalExpensesR3,Texas,75114
familyTotalExpensesR3,Texas,75457
familyTotalExpensesR3,Texas,75451
familyTotalExpensesR3,Texas,78363
familyTotalExpensesR3,Texas,78833
familyTotalExpensesR3,Texas,79738
familyTotalExpensesR3,Texas,76824
familyTotalExpensesR3,Texas,75551
familyTotalExpensesR3,Texas,79718
familyTotalExpensesR3,Texas,79227
familyTotalExpensesR3,Texas,78338
familyTotalExpensesR3,Texas,78561
familyTotalExpensesR3,Texas,77374
familyTotalExpensesR3,Texas,76930
familyTotalExpensesR3,Texas,77412
familyTotalExpensesR3,Texas,77331
familyTotalExpensesR3,Texas,79236
familyTotalExpensesR3,Texas,78832
familyTotalExpensesR3,Texas,78827
familyTotalExpensesR3,Texas,77836
familyTotalExpensesR3,Texas,75601
familyTotalExpensesR3,Texas,76849
familyTotalExpensesR3,Texas,79027
familyTotalExpensesR3,Texas,77964
familyTotalExpensesR3,Texas,76424
familyTotalExpensesR3,Texas,76874
familyTotalExpensesR3,Texas,77423
familyTotalExpensesR3,Texas,79837
familyTotalExpensesR3,Texas,76435
familyTotalExpensesR3,Texas,79752
familyTotalExpensesR3,Texas,79314
familyTotalExpensesR3,Texas,75936
familyTotalExpensesR3,Texas,75642
familyTotalExpensesR3,Texas,79330
familyTotalExpensesR3,Texas,76932
familyTotalExpensesR3,Texas,75411
familyTotalExpensesR3,Texas,79741
familyTotalExpensesR3,Texas,75852
familyTotalExpensesR3,Texas,79234
familyTotalExpensesR3,Texas,76009
familyTotalExpensesR3,Texas,79714
familyTotalExpensesR3,Texas,78606
familyTotalExpensesR3,Texas,76933
familyTotalExpensesR3,Texas,76363
familyTotalExpensesR3,Texas,79040
familyTotalExpensesR3,Texas,75929
familyTotalExpensesR3,Texas,76837
familyTotalExpensesR3,Texas,75935
familyTotalExpensesR3,Texas,76539
familyTotalExpensesR3,Texas,76828
familyTotalExpensesR3,Texas,76634
familyTotalExpensesR3,Texas,77404
familyTotalExpensesR3,Texas,76023
familyTotalExpensesR3,Texas,79316
familyTotalExpensesR3,Texas,79719
familyTotalExpensesR3,Texas,79059
familyTotalExpensesR3,Texas,75931
familyTotalExpensesR3,Texas,79018
familyTotalExpensesR3,Texas,79502
familyTotalExpensesR3,Texas,79039
familyTotalExpensesR3,Texas,79342
familyTotalExpensesR3,Texas,75564
familyTotalExpensesR3,Texas,79031
familyTotalExpensesR3,Texas,79221
familyTotalExpensesR3,Texas,75420
familyTotalExpensesR3,Texas,76936
familyTotalExpensesR3,Texas,78122
familyTotalExpensesR3,Texas,78536
familyTotalExpensesR3,Texas,77613
familyTotalExpensesR3,Texas,77001
familyTotalExpensesR3,Texas,78009
familyTotalExpensesR3,Texas,76443
familyTotalExpensesR3,Texas,78341
familyTotalExpensesR3,Texas,79007
familyTotalExpensesR3,Texas,78003
familyTotalExpensesR3,Texas,77954
familyTotalExpensesR3,Texas,78520
familyTotalExpensesR3,Texas,77957
familyTotalExpensesR3,Texas,75020
familyTotalExpensesR3,Texas,75440
familyTotalExpensesR3,Texas,79033
familyTotalExpensesR3,Texas,75835
familyTotalExpensesR3,Texas,79220
familyTotalExpensesR3,Texas,77327
familyTotalExpensesR3,Texas,79331
familyTotalExpensesR3,Texas,76527
familyTotalExpensesR3,Texas,76035
familyTotalExpensesR3,Texas,73301
familyTotalExpensesR3,Texas,78335
familyTotalExpensesR3,Texas,79013
familyTotalExpensesR3,Texas,76230
familyTotalExpensesR3,Texas,76501
familyTotalExpensesR3,Texas,79843
familyTotalExpensesR3,Texas,75928
familyTotalExpensesR3,Texas,75101
familyTotalExpensesR3,Texas,78067
familyTotalExpensesR3,Texas,75501
familyTotalExpensesR3,Texas,75930
familyTotalExpensesR3,Texas,76844
familyTotalExpensesR3,Texas,76351
familyTotalExpensesR3,Texas,77978
familyTotalExpensesR3,Texas,75410
familyTotalExpensesR3,Texas,78111
familyTotalExpensesR3,Texas,79754
familyTotalExpensesR3,Texas,76432
familyTotalExpensesR3,Texas,76522
familyTotalExpensesR3,Texas,76430
familyTotalExpensesR3,Texas,77510
familyTotalExpensesR3,Texas,75901
familyTotalExpensesR3,Texas,78102
familyTotalExpensesR3,Texas,75455
familyTotalExpensesR3,Texas,78602
familyTotalExpensesR3,Texas,76427
familyTotalExpensesR3,Texas,79022
familyTotalExpensesR3,Texas,75001
familyTotalExpensesR3,Texas,79731
familyTotalExpensesR3,Texas,78501
familyTotalExpensesR3,Texas,75763
familyTotalExpensesR3,Texas,78358
familyTotalExpensesR3,Texas,79052
familyTotalExpensesR3,Texas,78007
familyTotalExpensesR3,Texas,75413
familyTotalExpensesR3,Texas,76831
familyTotalExpensesR3,Texas,75415
familyTotalExpensesR3,Texas,79002
familyTotalExpensesR3,Texas,79713
familyTotalExpensesR3,Texas,76524
familyTotalExpensesR3,Texas,75412
familyTotalExpensesR3,Texas,76364
familyTotalExpensesR3,Texas,76388
familyTotalExpensesR3,Texas,78022
familyTotalExpensesR3,Texas,75640
familyTotalExpensesR3,Texas,75007
familyTotalExpensesR3,Texas,76518
familyTotalExpensesR3,Texas,79351
familyTotalExpensesR3,Texas,78851
familyTotalExpensesR3,Texas,79313
familyTotalExpensesR3,Texas,75135
familyTotalExpensesR3,Texas,76380
familyTotalExpensesR3,Texas,77418
familyTotalExpensesR3,Texas,76825
familyTotalExpensesR3,Texas,76067
familyTotalExpensesR3,Texas,75124
familyTotalExpensesR3,Texas,78010
familyTotalExpensesR3,Texas,76951
familyTotalExpensesR3,Texas,76436
familyTotalExpensesR3,Texas,79518
familyTotalExpensesR3,Texas,78001
familyTotalExpensesR3,Texas,78605
familyTotalExpensesR3,Texas,78360
familyTotalExpensesR3,Texas,78616
familyTotalExpensesR3,Texas,77422
familyTotalExpensesR3,Texas,79015
familyTotalExpensesR3,Texas,78114
familyTotalExpensesR3,Texas,76055
familyTotalExpensesR3,Texas,77853
familyTotalExpensesR3,Texas,76570
familyTotalExpensesR3,Texas,77950
familyTotalExpensesR3,Texas,79739
familyTotalExpensesR3,Texas,78353
familyTotalExpensesR3,Texas,79701
familyTotalExpensesR3,Texas,76008
familyTotalExpensesR3,Texas,77363
familyTotalExpensesR3,Texas,76635
familyTotalExpensesR3,Texas,79512
familyTotalExpensesR3,Texas,78330
familyTotalExpensesR3,Texas,78829
familyTotalExpensesR3,Texas,77301
familyTotalExpensesR3,Texas,78108
familyTotalExpensesR3,Texas,79001
familyTotalExpensesR3,Texas,79745
familyTotalExpensesR3,Texas,79021
familyTotalExpensesR3,Texas,79233
familyTotalExpensesR3,Texas,79012
familyTotalExpensesR3,Texas,79501
familyTotalExpensesR3,Texas,78040
familyTotalExpensesR3,Texas,79011
familyTotalExpensesR3,Texas,79508
familyTotalExpensesR3,Texas,76238
familyTotalExpensesR3,Texas,76043
familyTotalExpensesR3,Texas,78004
familyTotalExpensesR3,Texas,75831
familyTotalExpensesR3,Texas,75631
familyTotalExpensesR3,Texas,77053
familyTotalExpensesR3,Texas,79323
familyTotalExpensesR3,Texas,79534
familyTotalExpensesR3,Texas,76629
familyTotalExpensesR3,Texas,79201
familyTotalExpensesR3,Texas,79225
familyTotalExpensesR3,Texas,75568
familyTotalExpensesR3,Texas,77420
familyTotalExpensesR3,Texas,75757
familyTotalExpensesR3,Texas,78852
familyTotalExpensesR3,Texas,76228
familyTotalExpensesR3,Texas,79516
